p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.23467375729067e-125	0.840400060112727	0.702	0.338	9.96969242678942e-121	0	EEF2KMT
1.55497889994425e-124	0.475105392678286	0.999	0.959	3.66088682413874e-120	0	EIF1AX
3.71555853542015e-124	0.845769726481032	0.52	0.176	8.74753945993965e-120	0	GSDMD
4.24052586951914e-124	0.690437459054691	0.912	0.589	9.98347005460891e-120	0	AC006329.1
4.45302232982559e-124	0.776988739265568	0.612	0.257	1.04837504711084e-119	0	GPC3
6.07735969645659e-124	0.838543545994388	0.705	0.328	1.43079279333677e-119	0	CLDN3
9.37480414589715e-124	0.450090730136966	1	0.957	2.20711014006857e-119	0	PSMA4
1.33326024089359e-123	0.550483338687033	0.986	0.876	3.13889458513578e-119	0	LSM6
1.50412077254234e-123	0.526259696682152	0.993	0.874	3.54115153479643e-119	0	MRPS12
1.63035019771388e-123	0.499878678124317	0.997	0.876	3.83833347047779e-119	0	CSRP2
2.10718103095959e-123	0.975693688694212	0.785	0.472	4.96093630118816e-119	0	SNHG17
3.57250893021073e-123	0.486705891740129	0.996	0.943	8.41075777439513e-119	0	PGRMC1
1.44207129546616e-122	0.481028379917995	0.998	0.944	3.39506845091599e-118	0	PSMA5
3.10058527704342e-122	0.662554328454179	0.944	0.708	7.29970791774332e-118	0	TRMT10C
3.31861541501197e-122	1.01264371030107	0.725	0.356	7.81301627156269e-118	0	LNCPRESS1
7.86184542965791e-122	0.514042586617982	0.999	0.913	1.85091426950436e-117	0	DEK
1.26679084037878e-121	0.692139936883865	0.942	0.735	2.98240567550377e-117	0	TMEM97
1.30162348649714e-121	0.335962250634534	1	0.997	3.06441217426021e-117	0	SERBP1
3.90650655091416e-121	0.748106347236737	0.875	0.526	9.1970883728172e-117	0	HMGN5
4.83282912400433e-121	0.629848228492149	0.953	0.768	1.13779296066434e-116	0	GNPDA1
5.19258521487774e-121	0.903664113199606	0.592	0.241	1.22249033713867e-116	0	CRIP3
5.91321532551951e-121	0.558050169446105	0.995	0.851	1.39214828408706e-116	0	RUVBL1
6.53426231377455e-121	0.618765399693372	0.966	0.742	1.53836137653194e-116	0	ACBD6
8.92894529128385e-121	0.432189095213143	0.999	0.971	2.10214158992696e-116	0	HNRNPD
1.12613655678853e-120	0.844841909719772	0.736	0.386	2.65126329564724e-116	0	FLVCR1
1.47151564213258e-120	0.894711631411744	0.347	0.077	3.46438927627272e-116	0	ERVMER34-1
2.00972581437702e-120	0.532291137017309	0.993	0.885	4.73149748478783e-116	0	MRPL3
3.28050292831061e-120	0.519551512966553	0.996	0.892	7.72328804412168e-116	0	GSPT1
4.66703302270804e-120	0.891604136703802	0.692	0.34	1.09875958453615e-115	0	RABGAP1L
7.67600447138052e-120	0.72477145480625	0.89	0.572	1.80716173269712e-115	0	RND2
1.02243666396999e-119	0.837471881995682	0.506	0.173	2.40712263798454e-115	0	LGALS3BP
2.65964485614409e-119	0.845457099986815	0.477	0.151	6.26160188482002e-115	0	CD74
9.91972510649792e-119	0.927367047724306	0.31	0.058	2.3354008818228e-114	0	OTX2
1.21837394799612e-118	0.653821002885678	0.966	0.587	2.86841778576727e-114	0	DPYSL3
1.21970967688184e-118	0.611334885189554	0.98	0.782	2.87156249228292e-114	0	IDH1
1.28935929767935e-118	0.635798893853929	0.952	0.716	3.03553859452649e-114	0	TMEM126B
1.38099240242381e-118	0.877205251016558	0.391	0.102	3.25127041302638e-114	0	SLC7A11
2.08184226393046e-118	0.884337928527164	0.581	0.24	4.90128124197148e-114	0	CERS1
6.02598835841053e-118	0.250928269234277	1	1	1.41869843922059e-113	0	NME2
7.0605962241344e-118	0.889877159377523	0.409	0.113	1.66227616904796e-113	0	STXBP6
2.65377258811634e-117	0.502927255748055	0.995	0.887	6.24777680420231e-113	0	AHCY
3.35187381060923e-117	0.398169275810629	1	0.985	7.89131651231732e-113	0	CCT6A
5.81785035377902e-117	0.770308559241403	0.256	0.032	1.36969650879019e-112	0	SLC15A3
9.56776006694903e-117	0.452994330706225	0.996	0.929	2.25253775256181e-112	0	FKBP3
2.2313121130793e-116	0.604403773943492	0.859	0.508	5.25317810782259e-112	0	CYP2S1
2.4958904051893e-116	0.31907338092518	1	0.992	5.87607478093718e-112	0	PARK7
3.24877434736607e-116	0.544414947535229	0.997	0.861	7.64858944600394e-112	0	CENPV
3.26185971908978e-116	0.561045749981843	0.993	0.859	7.67939633665306e-112	0	EPRS
3.27105162141999e-116	0.760220955035384	0.781	0.429	7.70103683230908e-112	0	MYCN
6.87071846887107e-116	0.84758470830752	0.255	0.033	1.61757324912632e-111	0	GDPD2
1.18033503038062e-115	0.52265197155774	0.997	0.88	2.77886276202509e-111	0	DCUN1D5
1.52420167366559e-115	0.660265312891425	0.904	0.624	3.5884280003109e-111	0	GULP1
2.73077521054554e-115	0.807111966219902	0.707	0.343	6.42906407818736e-111	0	HAGHL
2.75063253962325e-115	0.783882653493968	0.743	0.39	6.47581418803503e-111	0	SALL2
6.48407669576233e-115	0.695283989933279	0.882	0.583	1.52654617648333e-110	0	RIDA
9.30657041437099e-115	0.649569937282821	0.942	0.644	2.19104587265536e-110	0	VCAN
1.0079149997744e-114	0.35868426418947	1	0.989	2.37293428396887e-110	0	SRSF9
1.01545397713901e-114	0.4923989048981	0.999	0.915	2.39068329837838e-110	0	ABRACL
1.10139626331157e-114	0.425613863970502	0.999	0.953	2.59301722271444e-110	0	NHP2
1.19635640975037e-114	0.86189860983503	0.272	0.042	2.81658189547531e-110	0	SPTSSB
1.91838881275499e-114	0.857062382220474	0.533	0.204	4.51646278186908e-110	0	GDAP1
3.26482248889167e-114	0.48751558959508	0.976	0.776	7.68637158559767e-110	0	SLC38A1
3.65865092335454e-114	0.600909231383056	0.949	0.762	8.6135618688536e-110	0	CDC26
9.66360752672896e-114	0.719013739415214	0.863	0.508	2.2751031200178e-109	0	CDC6
1.22886094148704e-113	0.823379352918705	0.647	0.305	2.89310731454294e-109	0	GMDS
1.79334330600736e-113	0.524365897195297	0.991	0.878	4.22206814533313e-109	0	DNAJC7
1.93372965276939e-113	0.537152841118807	0.985	0.851	4.55257972151498e-109	0	MRPL32
4.00654783586294e-113	0.518442286721394	0.993	0.891	9.43261556997212e-109	0	G3BP1
4.28606244213293e-113	0.722183401366032	0.857	0.526	1.00906768075136e-108	0	TMEM177
4.38114753875663e-113	0.808056170733748	0.265	0.039	1.03145356504947e-108	0	AP002856.2
5.76281334390122e-113	0.316391579969806	1	0.997	1.35673914555466e-108	0	UBB
1.06575831567603e-112	0.693403131993446	0.888	0.616	2.50911480259607e-108	0	HSPB11
1.15287596523802e-112	0.618560398056879	0.884	0.466	2.71421588495988e-108	0	GABRB3
1.31927244697124e-112	0.409378575940977	1	0.98	3.1059631219044e-108	0	TXN
1.3732863039843e-112	0.621589591799084	0.943	0.716	3.23312794547023e-108	0	EXOSC3
1.38124398998829e-112	0.800360196160417	0.637	0.277	3.25186272562943e-108	0	SYT1
1.54849360348975e-112	0.591999587118153	0.936	0.71	3.64561849069592e-108	0	LSM10
1.5989411091483e-112	0.570785942463514	0.974	0.799	3.76438705326783e-108	0	AMD1
2.56040066387828e-112	0.639671637616612	0.81	0.419	6.02795128296864e-108	0	VASH2
5.6355987714533e-112	0.383890931576386	0.998	0.974	1.32678901876325e-107	0	ADH5
5.75466123582363e-112	0.645526557336967	0.796	0.453	1.35481989474996e-107	0	ARL4A
1.88009094240572e-111	0.380245743212917	1	0.985	4.42629810570578e-107	0	PRELID1
2.33241465276597e-111	0.668110991579477	0.92	0.659	5.49120381700691e-107	0	MCM5
3.39766870356827e-111	0.363842530749436	1	0.985	7.99913142881078e-107	0	PDIA6
3.43937179895324e-111	0.69113691999828	0.907	0.64	8.09731302627561e-107	0	PLTP
3.54251462077854e-111	0.70535470521175	0.871	0.562	8.34014217169891e-107	0	HPRT1
4.28009302710309e-111	0.867700912649164	0.456	0.153	1.00766230137088e-106	0	LARGE2
4.88066004883027e-111	0.638352238006886	0.954	0.711	1.14905379529611e-106	0	SHMT2
6.50322772767446e-111	0.944320609990836	0.375	0.101	1.5310549039264e-106	0	SOX3
1.23050783528939e-110	0.864431120070223	0.545	0.216	2.8969845966218e-106	0	PARD6A
1.2461070722086e-110	0.835658977327754	0.623	0.28	2.93370988010072e-106	0	TTYH1
1.52691803639457e-110	0.774627392554278	0.688	0.337	3.59482313308373e-106	0	TCEAL3
2.36771362780143e-110	0.480872086603534	0.999	0.925	5.5743081939329e-106	0	PARP1
3.93734589950061e-110	0.529018767244328	0.996	0.962	9.26969345119429e-106	0	MT-ND3
5.63091279499786e-110	0.547456564812344	0.986	0.812	1.32568579932635e-105	0	KNOP1
6.65680315233173e-110	0.886771621522516	0.31	0.065	1.56721116615346e-105	0	B3GALT5-AS1
1.02862118340948e-109	0.37997040377314	1	0.982	2.42168285210093e-105	0	YWHAB
1.04071221690263e-109	0.374396377276503	1	0.995	2.45014877225386e-105	0	TUBA1B
1.28574795544173e-109	0.475446668271319	0.995	0.924	3.02703641149646e-105	0	ATP1B3
1.45973323230366e-109	0.773485720118984	0.73	0.39	3.4366499488125e-105	0	SLC20A1
1.72488074546232e-109	0.480796813560807	0.996	0.91	4.06088673904193e-105	0	PGP
1.92247689823031e-109	0.79076592204418	0.543	0.215	4.52608736150363e-105	0	FADS3
3.45418709779513e-109	0.531532456260125	0.983	0.847	8.13219268433906e-105	0	PSMD1
5.67067360648682e-109	0.460533057711172	0.996	0.922	1.33504668717519e-104	0	SNRPA1
1.9489604046118e-108	0.736342155652432	0.817	0.471	4.58843748057756e-104	0	DSCC1
1.97222654339956e-108	0.58425526584977	0.965	0.719	4.64321295112558e-104	0	EIF2AK4
2.37976080670719e-108	0.811294071704537	0.64	0.286	5.60267086723075e-104	0	AL353747.4
2.88510318796653e-108	0.508503515185973	1	0.915	6.79239843542961e-104	0	UBE2S
3.08324474521058e-108	0.312066630374417	1	0.995	7.25888310364927e-104	0	ATP5MC3
4.29203562951178e-108	0.792096603901565	0.794	0.47	1.01047394825596e-103	0	CCNE1
5.48938132667665e-108	0.5161822510336	0.989	0.864	1.29236504573948e-103	0	EXOSC7
7.13054193532263e-108	0.850574930696129	0.458	0.154	1.67874348783301e-103	0	PPM1J
1.57996410543281e-107	0.486649341394039	0.989	0.842	3.71970949342046e-103	0	SLC16A1
1.74601299671935e-107	0.817755539070883	0.256	0.038	4.11063839817637e-103	0	COL9A1
3.631626876038e-107	0.467123620398143	0.995	0.921	8.54993915425627e-103	0	PRDX3
5.86415977404291e-107	0.68379531328927	0.894	0.614	1.38059913560292e-102	0	DNAAF2
9.30029979422093e-107	0.603235659042692	0.932	0.706	2.18956958055343e-102	0	AKR1B1
1.03250636425267e-106	0.867689500192191	0.466	0.164	2.43082973336006e-102	0	GPR143
1.34184259251994e-106	0.514389633536561	0.737	0.386	3.15910001556969e-102	0	LINC01356
1.4043682945708e-106	0.378372885722598	1	0.996	3.30630427590805e-102	0	SET
2.96617291139394e-106	0.343438441209455	1	0.988	6.98326088529475e-102	0	AURKAIP1
3.39037162680918e-106	0.562452762277067	0.999	0.844	7.98195192099685e-102	0	SEPHS1
3.68658907781161e-106	0.918229722786936	0.425	0.14	8.67933666589188e-102	0	LIPA
6.3214775695914e-106	0.462052279301307	0.997	0.908	1.4882654642089e-101	0	SRSF10
6.85913573511334e-106	0.734329751299815	0.81	0.493	1.61484632611773e-101	0	MARS
9.26369294555845e-106	0.484128676020487	0.998	0.921	2.18095123017282e-101	0	TXNDC17
1.50076590601341e-105	0.651309843054394	0.912	0.563	3.53325317252736e-101	0	GPM6B
2.10217328314344e-105	0.661068648192839	0.862	0.573	4.9491465605046e-101	0	PSMG3
2.57621498389469e-105	0.39699924959895	1	0.969	6.06518293658326e-101	0	HNRNPF
3.23149044867759e-105	0.664100757556273	0.888	0.586	7.60789796332165e-101	0	MTHFD1
3.67172612712526e-105	0.628772471198277	0.926	0.644	8.644344821091e-101	0	NOP16
4.4902635067908e-105	0.576114837613265	0.96	0.783	1.05714273740376e-100	0	CISD2
5.02224900070543e-105	0.668614081583757	0.87	0.583	1.18238808223608e-100	0	ITGAE
5.21884165118773e-105	0.44685187937864	0.992	0.932	1.22867188993913e-100	0	OCIAD1
5.41186904653893e-105	0.516315831477009	0.995	0.854	1.27411632962666e-100	0	CKS2
6.89533799113554e-105	0.681244159836317	0.825	0.502	1.62336942325304e-100	0	CHCHD6
9.43666069913939e-105	0.734244596854076	0.405	0.119	2.22167302839839e-100	0	TCEAL5
9.97975271210423e-105	0.768880079811372	0.706	0.378	2.3495331810107e-100	0	PCCA-DT
1.15034675344715e-104	0.639966121525586	0.909	0.647	2.70826136164062e-100	0	SPATC1L
2.04448048657797e-104	0.449702316188245	0.998	0.931	4.81332040955052e-100	0	TMEM147
2.40873475142226e-104	0.78171563697403	0.653	0.316	5.67088422527342e-100	0	ATAD3B
2.71311326425868e-104	0.634728812426335	0.917	0.657	6.3874825580442e-100	0	NIP7
2.99186559512371e-104	0.534560417383445	0.976	0.819	7.04374917059975e-100	0	MALSU1
5.54623878103347e-104	0.56717997995048	0.981	0.838	1.30575099621871e-99	0	BUB3
6.58315060774296e-104	0.47278815387136	0.991	0.909	1.54987114758093e-99	0	ZC3H15
1.62016290428605e-103	0.727736526306196	0.808	0.494	3.81434952556065e-99	0	PGAP2
2.39051666752806e-103	0.629374774242839	0.824	0.464	5.62799339036131e-99	0	NQO1
2.63873526122549e-103	0.743502559143258	0.727	0.387	6.21237442550317e-99	0	SLC27A5
2.79279319551801e-103	0.482802200017742	0.992	0.886	6.57507302020806e-99	0	RALA
5.1643782668129e-103	0.440191839013183	0.997	0.993	1.21584957535576e-98	0	MT-ND4
7.0406682534664e-103	0.653711202399302	0.868	0.557	1.6575845269136e-98	0	LTV1
1.11035776469195e-102	0.776671263616304	0.708	0.383	2.61411528541426e-98	0	METTL8
1.42883435473285e-102	0.559929390853167	0.978	0.762	3.36390472134754e-98	0	PCNA
1.80237397482111e-102	0.70703413735078	0.821	0.506	4.24332904892133e-98	0	LRR1
1.86306423385999e-102	0.438166571113353	0.998	0.969	4.38621212577658e-98	0	FUS
2.7493092011966e-102	0.602195889369124	0.95	0.768	6.47269865237715e-98	0	TFAM
3.42380703572491e-102	0.508243230269218	0.993	0.835	8.06066890420716e-98	0	DDX21
3.87174891315912e-102	0.497626655679639	0.985	0.851	9.11525846625052e-98	0	MRPS23
5.91378896134944e-102	0.792332995848703	0.399	0.123	1.3922833351705e-97	0	PDZD4
6.03614315661007e-102	0.381689167696859	0.997	0.963	1.42108918336071e-97	0	EIF3M
7.43993445640354e-102	0.680855379757953	0.825	0.52	1.75158376907109e-97	0	TIMM44
1.24564460922951e-101	0.530427686937921	0.983	0.825	2.93262110350904e-97	0	U2SURP
1.48303494232858e-101	0.357435168376981	1	0.983	3.49150916472419e-97	0	ERP29
1.48939264433785e-101	0.532257701687432	0.97	0.823	3.50647710256461e-97	0	DNAJC19
1.64076516072989e-101	0.539539200876594	0.969	0.794	3.86285341790638e-97	0	MRPS9
1.04235129577446e-100	0.734301487939157	0.604	0.269	2.45400765564181e-96	0	CD200
1.24416538704985e-100	0.512870797486368	0.986	0.817	2.92913857073147e-96	0	EBNA1BP2
3.05864032583753e-100	0.504188480796404	0.983	0.853	7.20095691911931e-96	0	PSMD12
3.3747207608715e-100	0.583563923359317	0.939	0.695	7.94510508731978e-96	0	SURF2
4.18018257977222e-100	0.367797298221776	1	0.983	9.84140384755773e-96	0	CALM1
4.78673350248393e-100	0.528669406045438	0.987	0.821	1.12694066848979e-95	0	MCM7
5.47927016768862e-100	0.314407205935673	1	0.991	1.28998457557893e-95	0	RTRAF
6.5099580334433e-100	0.545328877065369	0.976	0.806	1.53263941981356e-95	0	GTPBP4
9.04143155981502e-100	0.445040618987338	0.993	0.914	2.12862423212725e-95	0	UBE2N
1.31986733202407e-99	0.321844181952626	0.999	0.981	3.10736365978426e-95	0	POMP
1.87295247331531e-99	0.580800362275117	0.937	0.723	4.40949200792623e-95	0	CPSF6
2.15322063988453e-99	0.779450051256229	0.26	0.046	5.06932735248016e-95	0	CYTL1
2.43347970590652e-99	0.606498749173663	0.92	0.657	5.72914127161571e-95	0	POP5
2.63220196073159e-99	0.680838454543594	0.856	0.582	6.19699307615039e-95	0	PINX1
2.8096975238742e-99	0.6387438319749	0.906	0.633	6.61487088045704e-95	0	MTAP
3.1782416089937e-99	0.44383747239246	0.992	0.894	7.48253422005386e-95	0	RAB5IF
3.25215989091255e-99	0.419456716571868	0.994	0.936	7.65656003117541e-95	0	RPS19BP1
4.07469640592737e-99	0.487453990058334	0.984	0.872	9.5930577484748e-95	0	MRPL21
4.54020186474449e-99	0.689551291853015	0.748	0.417	1.06889972501679e-94	0	FSD1
8.15625485233115e-99	0.454391933176133	0.996	0.927	1.92022707988432e-94	0	HSPA4
8.18458698353292e-99	0.757868724221284	0.592	0.273	1.92689731353316e-94	0	C9orf116
8.30182149162958e-99	0.350133463969844	0.999	0.975	1.95449783377435e-94	0	PSMB3
1.07597988373871e-98	0.66233555696616	0.838	0.53	2.53317944028605e-94	0	PKN1
1.33982546985084e-98	0.761134940329242	0.584	0.262	3.15435110366984e-94	0	ALG6
1.66899981897737e-98	0.600647029408106	0.992	0.855	3.92932627381842e-94	0	ACAT2
1.89185327354079e-98	0.733044960661575	0.36	0.101	4.45399016189707e-94	0	BMERB1
2.10616382802065e-98	0.496428522103978	0.983	0.836	4.95854150030903e-94	0	CHCHD3
2.1890301768961e-98	0.741172047776351	0.348	0.095	5.15363374546648e-94	0	AC090152.1
2.67800953084222e-98	0.624050786871505	0.885	0.631	6.30483783846184e-94	0	GPS2
3.19290138283886e-98	0.360044025809559	0.999	0.988	7.51704772561752e-94	0	SAP18
5.57217957288826e-98	0.407401633524126	0.993	0.931	1.31185823684508e-93	0	EMC6
7.76999889630482e-98	0.672817091591898	0.783	0.474	1.82929084015704e-93	0	HIST1H1B
8.86060877753436e-98	0.595530921473651	0.915	0.649	2.08605312449491e-93	0	AIMP2
1.09858943557655e-97	0.500064461499023	0.463	0.155	2.58640910817787e-93	0	RIPOR2
1.50074179840983e-97	0.81764522190156	0.4	0.13	3.53319641599625e-93	0	ADCY2
1.59458872043705e-97	0.684274289890359	0.618	0.302	3.75414022452495e-93	0	CCN1
1.62095994305413e-97	0.745835014232321	0.61	0.284	3.81622599393233e-93	0	FKBP5
1.65763400745576e-97	0.609830483228963	0.897	0.622	3.9025677437531e-93	0	DBF4
2.20817333041828e-97	0.886031562180996	0.503	0.205	5.19870247180375e-93	0	LINC01405
2.38004140268004e-97	0.61670114047863	0.908	0.627	5.60333147432962e-93	0	FAM98A
2.4374624061097e-97	0.619489329780314	0.837	0.52	5.73851774270407e-93	0	SLC29A1
4.11602186077026e-97	0.385961450800047	0.998	0.958	9.69035026681143e-93	0	ARL2
6.0654026976608e-97	0.686125509062752	0.645	0.314	1.42797775711028e-92	0	RAMP2
9.00750528437056e-97	0.685738618295403	0.764	0.411	2.12063696909936e-92	0	NSG1
9.59267992115507e-97	0.379936885061525	1	0.97	2.25840463383754e-92	0	CCT5
1.66675310108901e-96	0.348979416494355	1	0.982	3.92403682589385e-92	0	CCT3
3.2033334818498e-96	0.489590852866273	0.985	0.856	7.54160801631899e-92	0	EIF4A3
6.33900438216669e-96	0.594409199072046	0.907	0.668	1.4923918016935e-91	0	PEPD
9.40523117557011e-96	0.817954417316806	0.422	0.148	2.21427357566447e-91	0	RAB3C
1.12928961782584e-95	0.65366737940187	0.847	0.567	2.65868654724738e-91	0	MTHFS
1.69480700208417e-95	0.773291464924986	0.501	0.201	3.99008412500677e-91	0	MATK
1.75857165478986e-95	0.620682173187043	0.926	0.676	4.14020524687177e-91	0	DHCR24
2.11035647728643e-95	0.3504680630947	0.999	0.992	4.96841225447544e-91	0	RPL36AL
4.25287323044315e-95	0.40057009958429	0.999	0.955	1.00125394464323e-90	0	TALDO1
4.70648231985889e-95	0.614348311321227	0.879	0.592	1.10804713256438e-90	0	GNPNAT1
4.78139281676843e-95	0.463934823160804	0.989	0.867	1.12568331085179e-90	0	MICOS10
5.00771217781946e-95	0.476393256004248	0.984	0.787	1.17896567802404e-90	0	CD320
6.25735705241939e-95	0.636508476743222	0.774	0.416	1.4731695708511e-90	0	MARVELD3
6.63471043649427e-95	0.492205994381349	0.983	0.867	1.56200987806385e-90	0	SSNA1
9.8389710635188e-95	0.717482614567066	0.64	0.317	2.31638895748423e-90	0	OXCT1
1.07144450731213e-94	0.371402893298599	0.998	0.962	2.52250180356496e-90	0	SNRPD3
1.96544809574148e-94	0.520392136121499	0.982	0.797	4.62725445180418e-90	0	MSH2
2.27759219845411e-94	0.710057695355479	0.704	0.384	5.36213531282051e-90	0	ACAT1
2.31200191837722e-94	0.756649330510506	0.513	0.217	5.4431461164355e-90	0	CHAC2
2.47697736570742e-94	0.418814691263966	0.985	0.88	5.83154781208497e-90	0	REXO2
2.82390171385714e-94	0.394324811446563	0.995	0.946	6.64831180493387e-90	0	ATP6V0B
3.02450541919546e-94	0.670051153773138	0.712	0.402	7.12059310841186e-90	0	METTL3
3.47892189141062e-94	0.310393384938235	0.999	0.992	8.19042580894803e-90	0	SELENOH
4.02351220089109e-94	0.658172227717191	0.833	0.529	9.47255477455789e-90	0	MPP6
4.65255358703948e-94	0.704385176240759	0.689	0.366	1.0953506909967e-89	0	POC1A
5.14690636357477e-94	0.507136538814415	0.986	0.837	1.21173616517641e-89	0	LARS
5.93025410210677e-94	0.603898212988152	0.902	0.639	1.396159723259e-89	0	KLHL7
8.0383733457358e-94	0.458953327754679	0.992	0.882	1.89247423678658e-89	0	PHPT1
9.2545174972367e-94	0.525646740998207	0.983	0.849	2.17879105437444e-89	0	YTHDF2
1.99598994349394e-93	0.585272538170446	0.924	0.71	4.69915912396777e-89	0	ERI3
5.50735876792245e-93	0.546226077478469	0.961	0.706	1.29659747473198e-88	0	DDX39A
6.47984266149891e-93	0.705602040382604	0.543	0.231	1.52554935779669e-88	0	CKMT1B
6.6387381239919e-93	0.63037561650094	0.883	0.613	1.56295811653141e-88	0	PNO1
1.95799199809681e-92	0.580981108886236	0.921	0.651	4.60970056111932e-88	0	ENOPH1
4.78546312746709e-92	0.539693394004493	0.963	0.742	1.12664158409958e-87	0	FXYD5
5.1187821052751e-92	0.411189687085844	0.994	0.937	1.20511487104492e-87	0	PSMC5
7.27596271258275e-92	0.582341800638469	0.904	0.635	1.71297990142336e-87	0	NDUFAF2
1.06419873466681e-91	0.506741001883565	0.964	0.8	2.50544308102607e-87	0	LAGE3
1.07460071188363e-91	0.682250552784503	0.679	0.357	2.52993245598763e-87	0	DEPDC1B
1.36951776711827e-91	0.312398905191555	1	0.999	3.22425567912654e-87	0	MT-CO1
1.69483124959344e-91	0.447562233594674	0.893	0.562	3.99014121091783e-87	0	HLA-B
1.81407058899964e-91	0.734300580776206	0.432	0.156	4.27086638768186e-87	0	ZFHX2
2.11764284548922e-91	0.516148854395201	0.965	0.788	4.98556655113526e-87	0	MRTO4
2.98301933448916e-91	0.32837127098044	1	0.972	7.02292241918784e-87	0	SOD1
5.07288120938822e-91	0.691535882219241	0.659	0.342	1.19430842312627e-86	0	NOL12
